3906250,781250,0,0,0,0,0,0
781250,3906250,0,0,0,0,0,0
0,0,1562500.0000000002,0,0,0,0,0
0,0,0,-7324.21875,-1464.84375,0,0,0
0,0,0,-1464.84375,-7324.21875,0,0,0
0,0,0,0,0,-2929.6875,0,0
0,0,0,0,0,0,1302083.3333333335,0
0,0,0,0,0,0,0,1302083.3333333335
